,Subscription Premium Cancel,time,month,quarter,day_week
12180,0,7,2,1,2
12181,0,17,3,1,1
12182,0,7,3,1,1
12183,0,7,3,1,1
12184,0,7,3,1,1
12185,0,7,3,1,1
12186,0,7,3,1,1
12187,0,19,3,1,4
12188,0,19,3,1,4
12189,0,19,3,1,4
12190,0,7,3,1,6
12191,0,5,3,1,1
12192,0,20,3,1,1
12193,0,20,3,1,1
12194,0,6,3,1,3
12195,0,6,3,1,3
12196,0,15,3,1,3
12197,0,15,3,1,3
12198,0,15,3,1,3
12199,0,15,3,1,3
12200,0,15,3,1,6
12201,0,15,3,1,6
12202,0,15,3,1,6
12203,0,15,3,1,6
12204,0,15,3,1,6
12205,0,6,3,1,0
12206,0,6,3,1,0
12207,0,6,3,1,0
12208,0,6,3,1,0
12209,0,6,3,1,1
12210,0,6,3,1,1
12211,0,6,3,1,1
12212,0,6,3,1,1
12213,0,6,3,1,1
12214,0,6,3,1,1
12215,0,6,3,1,1
12216,0,18,3,1,1
12217,0,6,3,1,3
12218,0,6,4,2,5
12219,0,6,4,2,5
12220,0,18,4,2,5
12221,0,18,4,2,5
12222,0,18,4,2,5
12223,0,18,4,2,5
12224,0,6,4,2,0
12225,0,6,4,2,0
12226,0,6,4,2,0
12227,0,13,4,2,0
12228,0,13,4,2,0
12229,0,13,4,2,0
12230,0,13,4,2,0
12231,0,13,4,2,0
12232,0,20,4,2,0
12233,0,20,4,2,0
12234,0,20,4,2,0
12235,0,20,4,2,0
12236,0,20,4,2,0
12237,0,0,4,2,1
12238,0,8,4,2,1
12239,0,1,4,2,2
12240,0,1,4,2,2
12241,0,1,4,2,2
12242,0,1,4,2,2
12243,0,13,4,2,2
12244,0,21,4,2,3
12245,0,21,4,2,3
12246,0,21,4,2,3
12247,0,22,4,2,3
12248,0,22,4,2,3
12249,0,22,4,2,3
12250,0,22,4,2,3
12251,0,23,4,2,3
12252,0,23,4,2,3
12253,0,1,4,2,4
12254,0,1,4,2,4
12255,0,1,4,2,4
12256,0,17,2,1,5
12257,0,17,2,1,5
12258,0,20,3,1,4
12259,0,20,3,1,4
12260,0,20,3,1,4
12261,0,21,3,1,4
12262,0,5,4,2,1
12263,0,5,4,2,1
12264,0,5,4,2,1
12265,0,5,4,2,1
12266,1,10,4,2,1
12267,0,5,4,2,4
12268,0,5,4,2,4
12269,0,5,4,2,4
12270,0,10,4,2,4
12271,0,18,4,2,4
12272,0,12,3,1,1
12273,0,12,3,1,1
12274,0,12,2,1,4
12275,0,23,2,1,2
12276,0,23,2,1,2
12277,0,1,3,1,3
12278,0,5,1,1,1
12279,0,5,1,1,1
12280,0,16,1,1,3
12281,0,16,1,1,3
12282,0,15,1,1,5
12283,0,15,1,1,5
12284,0,14,2,1,5
12285,0,15,2,1,2
12286,0,15,2,1,2
12287,0,23,1,1,2
12288,0,23,1,1,2
12289,0,23,1,1,2
12290,0,23,1,1,2
12291,0,7,1,1,0
12292,0,7,1,1,0
12293,0,6,2,1,5
12294,0,6,2,1,5
12295,0,6,2,1,5
12296,0,7,2,1,0
12297,0,7,2,1,1
12298,0,7,2,1,4
12299,0,1,2,1,5
12300,0,7,2,1,0
12301,0,7,2,1,0
12302,0,6,3,1,1
12303,0,7,3,1,2
12304,0,14,3,1,2
12305,0,16,3,1,0
12306,0,16,3,1,0
12307,0,16,3,1,0
12308,0,8,3,1,4
12309,0,14,3,1,6
12310,0,15,3,1,6
12311,0,5,3,1,0
12312,0,5,3,1,0
12313,0,6,4,2,2
12314,0,6,4,2,2
12315,0,17,3,1,5
12316,0,17,3,1,5
12317,0,17,3,1,5
12318,0,17,3,1,5
12319,0,14,3,1,0
12320,0,23,3,1,5
12321,0,23,3,1,5
12322,0,23,3,1,5
12323,0,0,3,1,6
12324,0,0,3,1,6
12325,0,0,3,1,6
12326,0,0,3,1,6
12327,0,0,3,1,6
12328,0,0,3,1,6
12329,0,2,3,1,6
12330,0,1,3,1,2
12331,0,1,3,1,2
12332,0,18,2,1,5
12333,0,18,2,1,5
12334,0,17,2,1,5
12335,0,17,2,1,5
12336,0,18,2,1,5
12337,0,18,2,1,5
12338,0,18,2,1,5
12339,0,15,2,1,5
12340,0,7,1,1,0
12341,0,0,3,1,4
12342,0,2,2,1,0
12343,0,2,2,1,0
12344,0,19,1,1,2
12345,0,19,1,1,2
12346,0,1,2,1,6
12347,0,23,3,1,5
12348,0,23,3,1,5
12349,0,23,3,1,5
12350,0,18,4,2,4
12351,0,16,2,1,0
12352,0,21,4,2,5
12353,0,19,1,1,6
12354,0,19,1,1,6
12355,0,0,3,1,4
12356,0,0,3,1,4
12357,0,0,3,1,4
12358,0,0,3,1,4
12359,0,0,3,1,4
12360,0,0,3,1,4
12361,0,0,3,1,4
12362,0,0,3,1,4
12363,0,0,3,1,4
12364,0,0,3,1,4
12365,0,10,3,1,0
12366,0,10,3,1,0
12367,0,15,4,2,1
12368,0,15,4,2,1
12369,0,15,4,2,1
12370,0,15,4,2,1
12371,0,15,4,2,1
12372,0,15,4,2,1
12373,0,15,4,2,1
12374,0,15,4,2,1
12375,0,15,4,2,1
12376,0,15,4,2,1
12377,0,15,4,2,1
12378,0,15,4,2,1
12379,1,15,4,2,1
12380,0,19,1,1,2
12381,0,14,1,1,0
12382,0,8,2,1,2
12383,0,22,4,2,2
12384,0,3,4,2,5
12385,0,3,4,2,5
12386,0,3,4,2,5
12387,0,3,4,2,5
12388,0,3,4,2,5
12389,0,18,2,1,2
12390,0,18,2,1,2
12391,0,18,2,1,2
12392,0,4,4,2,1
12393,0,4,4,2,1
12394,0,1,3,1,5
12395,0,1,3,1,5
12396,0,1,3,1,5
12397,0,1,3,1,5
12398,0,6,3,1,1
12399,0,6,4,2,6
12400,0,1,4,2,0
12401,0,6,4,2,5
12402,0,22,4,2,5
12403,0,22,4,2,5
12404,0,15,2,1,1
12405,0,0,3,1,5
12406,0,2,2,1,3
12407,0,2,2,1,3
12408,0,15,4,2,5
12409,0,15,4,2,5
12410,0,15,4,2,5
12411,0,14,4,2,1
12412,0,14,4,2,1
12413,0,14,4,2,1
12414,0,1,4,2,2
12415,0,5,4,2,2
12416,0,5,4,2,2
12417,0,5,4,2,3
12418,0,5,4,2,3
12419,0,5,4,2,3
12420,0,5,4,2,4
12421,0,5,4,2,4
12422,0,5,4,2,4
12423,0,5,4,2,6
12424,0,5,4,2,6
12425,0,23,4,2,1
12426,0,6,4,2,2
12427,0,5,4,2,5
12428,0,5,4,2,5
12429,0,5,4,2,5
12430,0,5,1,1,0
12431,0,5,1,1,0
12432,0,16,4,2,5
12433,0,22,3,1,6
12434,0,22,3,1,6
12435,0,4,1,1,2
12436,0,16,3,1,1
12437,0,16,3,1,1
12438,0,16,3,1,1
12439,0,16,3,1,1
12440,0,16,3,1,1
12441,0,20,4,2,5
12442,0,20,4,2,5
12443,1,20,4,2,5
12444,0,2,4,2,6
12445,0,18,4,2,4
12446,0,17,2,1,1
12447,0,17,2,1,1
12448,0,17,2,1,1
12449,0,17,2,1,1
12450,0,17,2,1,1
12451,0,17,2,1,1
12452,0,17,2,1,1
12453,0,17,2,1,1
12454,0,17,2,1,1
12455,0,17,2,1,1
12456,0,17,2,1,1
12457,0,14,3,1,3
12458,0,14,3,1,3
12459,0,1,3,1,1
12460,0,1,4,2,4
12461,0,2,1,1,2
12462,0,2,1,1,2
12463,0,2,1,1,2
12464,0,1,2,1,0
12465,0,3,2,1,0
12466,0,3,2,1,0
12467,0,3,2,1,0
12468,0,3,2,1,0
12469,0,3,2,1,0
12470,0,4,2,1,2
12471,0,21,3,1,5
12472,0,21,3,1,5
12473,0,21,3,1,5
12474,0,21,3,1,5
12475,0,21,3,1,5
12476,0,21,3,1,5
12477,0,21,3,1,5
12478,1,21,3,1,5
12479,0,21,3,1,5
12480,0,7,2,1,6
12481,0,2,4,2,1
12482,0,2,4,2,1
12483,0,19,3,1,0
12484,0,19,3,1,0
12485,0,19,3,1,0
12486,0,19,3,1,0
12487,0,19,3,1,0
12488,0,19,3,1,0
12489,0,13,3,1,1
12490,0,13,3,1,1
12491,0,13,3,1,1
12492,0,13,3,1,1
12493,0,13,3,1,1
12494,0,13,3,1,1
12495,0,11,3,1,0
12496,0,3,1,1,1
12497,0,21,4,2,1
12498,0,22,2,1,5
12499,0,22,2,1,5
12500,0,22,2,1,5
12501,0,22,2,1,5
12502,0,22,2,1,5
12503,0,23,3,1,5
12504,0,23,3,1,5
12505,0,22,4,2,2
12506,0,6,1,1,5
12507,0,6,1,1,5
12508,0,6,1,1,5
12509,0,6,1,1,5
12510,0,1,2,1,4
12511,0,1,2,1,4
12512,0,18,3,1,2
12513,0,18,3,1,2
12514,0,18,3,1,2
12515,0,18,3,1,2
12516,0,23,3,1,3
12517,0,11,3,1,4
12518,0,11,3,1,4
12519,0,11,3,1,4
12520,0,12,3,1,4
12521,0,12,4,2,4
12522,0,12,4,2,4
12523,1,12,4,2,4
12524,0,13,4,2,4
12525,0,17,2,1,3
12526,0,17,2,1,3
12527,0,17,2,1,3
12528,0,17,2,1,3
12529,0,17,2,1,3
12530,0,15,2,1,5
12531,0,20,3,1,2
12532,0,1,3,1,0
12533,0,1,3,1,0
12534,0,1,3,1,0
12535,0,3,2,1,2
12536,0,15,3,1,1
12537,0,15,3,1,1
12538,0,17,3,1,1
12539,0,17,3,1,1
12540,0,17,3,1,1
12541,0,17,3,1,1
12542,0,5,4,2,4
12543,0,6,4,2,5
12544,0,6,4,2,5
12545,0,6,4,2,5
12546,0,6,4,2,5
12547,0,6,4,2,5
12548,0,6,4,2,5
12549,0,6,4,2,5
12550,0,6,4,2,5
12551,0,23,3,1,4
12552,0,23,3,1,4
12553,0,23,3,1,4
12554,0,23,3,1,4
12555,0,23,3,1,4
12556,0,23,3,1,4
12557,0,23,3,1,4
12558,0,23,3,1,4
12559,0,0,3,1,5
12560,0,19,3,1,0
12561,0,20,3,1,0
12562,0,20,3,1,0
12563,1,20,3,1,0
12564,0,20,4,2,4
12565,0,11,3,1,1
12566,0,2,2,1,2
12567,0,2,2,1,2
12568,0,2,2,1,2
12569,0,2,2,1,2
12570,0,2,2,1,2
12571,0,19,2,1,4
12572,0,20,2,1,4
12573,0,20,2,1,4
12574,0,20,2,1,4
12575,0,20,2,1,4
12576,0,23,2,1,6
12577,0,11,2,1,1
12578,0,11,2,1,1
12579,0,12,2,1,1
12580,0,12,2,1,1
12581,0,12,2,1,1
12582,0,12,2,1,1
12583,0,12,2,1,1
12584,0,12,2,1,1
12585,1,12,2,1,1
12586,0,12,2,1,1
12587,0,22,3,1,5
12588,0,22,3,1,5
12589,0,0,2,1,5
12590,0,1,2,1,5
12591,0,2,4,2,4
12592,0,2,4,2,4
12593,0,2,4,2,4
12594,0,2,4,2,4
12595,0,18,3,1,2
12596,0,18,3,1,2
12597,0,18,3,1,2
12598,0,18,3,1,2
12599,0,18,3,1,2
12600,0,18,3,1,2
12601,0,18,3,1,2
12602,0,18,3,1,2
12603,0,18,3,1,2
12604,0,18,3,1,2
12605,0,18,3,1,2
12606,0,18,3,1,2
12607,0,18,3,1,2
12608,0,19,3,1,2
12609,0,19,3,1,2
12610,1,19,3,1,2
12611,0,20,3,1,3
12612,0,16,3,1,4
12613,0,14,3,1,5
12614,0,14,3,1,5
12615,0,9,3,1,0
12616,0,9,3,1,0
12617,0,9,3,1,0
12618,0,9,3,1,0
12619,0,9,3,1,0
12620,0,10,3,1,0
12621,0,10,3,1,0
12622,0,8,3,1,5
12623,0,8,3,1,5
12624,0,9,3,1,5
12625,0,8,3,1,0
12626,0,8,3,1,3
12627,0,4,3,1,4
12628,0,4,3,1,4
12629,0,8,3,1,4
12630,0,1,3,1,1
12631,0,0,1,1,2
12632,0,0,1,1,2
12633,0,3,3,1,3
12634,0,3,3,1,3
12635,0,22,3,1,3
12636,0,22,3,1,3
12637,0,22,3,1,3
12638,0,22,3,1,3
12639,0,22,3,1,3
12640,0,22,3,1,3
12641,0,22,3,1,3
12642,0,22,3,1,3
12643,0,22,3,1,3
12644,0,3,3,1,4
12645,0,3,3,1,4
12646,0,10,3,1,3
12647,0,16,3,1,4
12648,0,16,3,1,4
12649,0,22,3,1,0
12650,0,10,3,1,1
12651,0,10,3,1,2
12652,0,10,3,1,3
12653,0,10,3,1,3
12654,0,10,3,1,6
12655,0,22,3,1,0
12656,0,10,3,1,2
12657,0,22,3,1,2
12658,0,10,4,2,4
12659,0,18,4,2,0
12660,0,18,4,2,0
12661,1,18,4,2,0
12662,0,15,4,2,1
12663,0,15,4,2,1
12664,0,2,4,2,2
12665,0,10,4,2,2
12666,0,10,4,2,2
12667,0,10,4,2,3
12668,0,21,4,2,3
12669,0,21,4,2,3
12670,0,16,4,2,4
12671,0,16,4,2,4
12672,0,16,4,2,4
12673,0,16,4,2,4
12674,0,16,4,2,4
12675,0,16,4,2,4
12676,0,16,4,2,4
12677,0,17,4,2,4
12678,0,17,4,2,4
12679,0,17,4,2,4
12680,0,14,4,2,5
12681,0,14,4,2,5
12682,0,15,4,2,5
12683,0,10,4,2,6
12684,0,10,4,2,6
12685,0,10,4,2,6
12686,0,10,4,2,3
12687,0,10,4,2,3
12688,0,15,4,2,3
12689,0,10,4,2,5
12690,0,2,1,1,4
12691,0,2,1,1,4
12692,0,2,1,1,4
12693,0,2,1,1,4
12694,0,2,1,1,4
12695,0,3,1,1,4
12696,0,3,1,1,4
12697,0,16,3,1,1
12698,0,16,3,1,1
12699,0,16,3,1,1
12700,0,16,3,1,1
12701,0,16,3,1,1
12702,0,17,3,1,1
12703,0,18,3,1,1
12704,0,19,3,1,1
12705,0,2,3,1,2
12706,0,2,3,1,2
12707,0,18,3,1,2
12708,0,19,3,1,1
12709,0,19,3,1,1
12710,0,19,3,1,1
12711,0,10,3,1,2
12712,0,10,3,1,2
12713,0,19,3,1,3
12714,0,10,3,1,5
12715,0,16,2,1,6
12716,0,16,2,1,6
12717,0,16,2,1,6
12718,0,16,2,1,6
12719,0,5,3,1,3
12720,0,5,3,1,3
12721,0,5,3,1,4
12722,0,22,3,1,6
12723,0,22,3,1,6
12724,0,22,3,1,6
12725,0,1,3,1,0
12726,0,4,3,1,0
12727,0,3,3,1,6
12728,0,1,3,1,1
12729,1,22,3,1,6
12730,0,11,3,1,0
12731,0,23,1,1,5
12732,0,0,1,1,6
12733,0,0,1,1,6
12734,0,0,1,1,6
12735,0,22,2,1,6
12736,0,16,4,2,5
12737,0,16,4,2,5
12738,0,16,4,2,5
12739,0,23,3,1,5
12740,0,23,3,1,5
12741,0,18,3,1,6
12742,0,18,3,1,6
12743,0,18,3,1,6
12744,0,18,3,1,6
12745,0,18,3,1,6
12746,0,18,2,1,2
12747,0,18,2,1,2
12748,0,18,2,1,2
12749,0,23,2,1,6
12750,0,23,2,1,6
12751,0,23,2,1,6
12752,0,0,2,1,0
12753,0,0,2,1,0
12754,0,6,2,1,4
12755,0,14,2,1,0
12756,0,14,2,1,0
12757,0,17,2,1,0
12758,0,1,3,1,6
12759,0,2,3,1,6
12760,0,2,3,1,6
12761,0,2,3,1,6
12762,0,11,3,1,2
12763,0,11,3,1,2
12764,0,11,3,1,2
12765,0,11,3,1,2
12766,0,17,3,1,2
12767,0,17,3,1,2
12768,0,23,4,2,4
12769,0,23,4,2,4
12770,0,6,4,2,0
12771,0,6,4,2,0
12772,0,5,4,2,2
12773,0,21,4,2,2
12774,0,5,4,2,4
12775,0,5,4,2,4
12776,0,5,4,2,4
12777,0,5,4,2,4
12778,0,5,4,2,0
12779,0,6,4,2,2
12780,0,6,4,2,2
12781,0,19,3,1,4
12782,0,19,3,1,4
12783,0,20,3,1,4
12784,0,0,3,1,2
12785,0,0,3,1,2
12786,0,10,3,1,3
12787,0,10,3,1,3
12788,0,22,4,2,5
12789,0,17,2,1,6
12790,0,1,2,1,1
12791,0,1,2,1,1
12792,0,1,2,1,1
12793,0,1,2,1,1
12794,0,15,1,1,0
12795,0,23,3,1,1
12796,0,3,3,1,6
12797,0,3,3,1,6
12798,0,3,3,1,6
12799,0,17,3,1,3
12800,0,17,3,1,3
12801,0,18,3,1,3
12802,0,18,3,1,3
12803,0,18,1,1,6
12804,0,18,1,1,6
12805,0,23,2,1,0
12806,0,23,2,1,0
12807,0,1,1,1,6
12808,0,1,1,1,6
12809,0,13,4,2,6
12810,0,14,4,2,6
12811,0,14,4,2,6
12812,0,14,4,2,6
12813,0,5,3,1,0
12814,0,5,3,1,0
12815,0,5,3,1,0
12816,0,5,3,1,0
12817,0,12,4,2,1
12818,0,12,4,2,1
12819,0,18,3,1,4
12820,0,18,3,1,4
12821,0,18,3,1,4
12822,0,18,3,1,4
12823,0,18,3,1,4
12824,0,0,3,1,1
12825,0,1,3,1,1
12826,0,15,2,1,1
12827,0,15,2,1,1
12828,0,5,3,1,5
12829,0,5,3,1,5
12830,0,18,2,1,1
12831,0,18,2,1,1
12832,0,20,2,1,0
12833,0,20,2,1,0
12834,0,20,2,1,0
12835,0,20,2,1,0
12836,0,3,3,1,4
12837,0,10,3,1,2
12838,0,10,3,1,2
12839,0,3,4,2,2
12840,0,5,1,1,6
12841,0,5,1,1,6
12842,0,5,1,1,6
12843,0,5,1,1,6
12844,0,5,1,1,6
12845,0,7,1,1,6
12846,0,15,1,1,6
12847,0,1,2,1,1
12848,0,1,3,1,1
12849,0,18,1,1,5
12850,0,18,1,1,5
12851,0,2,4,2,4
12852,0,2,4,2,4
12853,0,2,4,2,4
12854,0,2,4,2,4
12855,0,3,3,1,2
12856,0,1,4,2,4
12857,0,3,3,1,3
12858,0,4,3,1,3
12859,0,4,3,1,3
12860,0,4,3,1,3
12861,0,4,3,1,3
12862,0,14,3,1,4
12863,0,1,4,2,5
12864,0,18,4,2,5
12865,0,18,4,2,5
12866,1,19,4,2,5
12867,0,20,2,1,5
12868,0,20,2,1,5
12869,0,20,2,1,5
12870,0,20,2,1,5
12871,0,7,2,1,0
12872,0,0,3,1,2
12873,0,18,3,1,5
12874,0,18,3,1,5
12875,0,18,3,1,5
12876,0,18,3,1,5
12877,0,18,3,1,0
12878,0,18,3,1,0
12879,0,17,2,1,1
12880,0,20,2,1,2
12881,0,6,2,1,5
12882,0,6,2,1,5
12883,0,6,2,1,5
12884,0,17,1,1,0
12885,0,14,1,1,0
12886,0,14,1,1,0
12887,0,14,1,1,0
12888,0,19,4,2,2
12889,0,15,2,1,6
12890,0,16,2,1,6
12891,0,15,1,1,0
12892,0,22,3,1,4
12893,0,22,3,1,4
12894,0,22,3,1,4
12895,0,22,3,1,4
12896,0,22,3,1,4
12897,0,22,3,1,4
12898,0,22,3,1,4
12899,0,22,3,1,4
12900,0,17,4,2,2
12901,0,17,4,2,2
12902,0,17,4,2,2
12903,0,17,4,2,2
12904,0,17,4,2,2
12905,0,6,4,2,0
12906,0,6,4,2,0
12907,0,6,4,2,0
12908,0,6,4,2,0
12909,0,23,1,1,2
12910,0,15,1,1,3
12911,0,15,1,1,3
12912,0,15,1,1,3
12913,0,15,1,1,3
12914,0,15,1,1,3
12915,0,15,1,1,3
12916,1,20,1,1,3
12917,0,21,4,2,2
12918,0,12,2,1,3
12919,0,12,2,1,3
12920,0,14,4,2,0
12921,0,14,4,2,0
12922,0,14,4,2,0
12923,0,14,4,2,0
12924,0,14,4,2,0
12925,0,16,4,2,1
12926,0,16,4,2,1
12927,0,16,4,2,1
12928,0,16,4,2,1
12929,0,16,4,2,1
12930,0,2,2,1,1
12931,0,23,3,1,4
12932,0,23,3,1,4
12933,0,23,3,1,4
12934,0,23,3,1,4
12935,0,1,3,1,5
12936,0,1,3,1,5
12937,0,1,3,1,5
12938,0,0,3,1,1
12939,0,0,3,1,1
12940,0,0,3,1,1
12941,0,0,3,1,1
12942,0,0,3,1,1
12943,0,0,3,1,1
12944,1,0,3,1,1
12945,0,10,3,1,2
12946,0,0,4,2,6
12947,0,0,4,2,6
12948,0,0,4,2,6
12949,0,0,4,2,6
12950,0,0,4,2,6
12951,0,15,3,1,6
12952,0,15,3,1,6
12953,0,18,4,2,1
12954,0,18,4,2,1
12955,0,23,2,1,0
12956,0,23,2,1,0
12957,0,23,2,1,0
12958,0,23,2,1,0
12959,0,15,2,1,2
12960,0,13,2,1,3
12961,0,13,2,1,3
12962,0,9,2,1,4
12963,0,1,3,1,0
12964,0,8,3,1,2
12965,0,12,4,2,1
12966,0,12,4,2,1
12967,0,12,4,2,1
12968,0,8,4,2,2
12969,0,8,4,2,2
12970,0,8,4,2,2
12971,0,8,4,2,2
12972,0,11,4,2,2
12973,0,8,4,2,3
12974,0,8,4,2,4
12975,0,8,4,2,1
12976,0,8,4,2,1
12977,0,8,4,2,1
12978,0,8,4,2,1
12979,0,8,4,2,2
12980,0,8,4,2,2
12981,0,22,4,2,2
12982,0,13,4,2,3
12983,0,15,3,1,1
12984,0,15,3,1,1
12985,0,17,1,1,3
12986,0,17,1,1,3
12987,0,17,1,1,3
12988,0,17,1,1,3
12989,0,17,1,1,3
12990,0,18,1,1,3
12991,0,7,2,1,2
12992,0,7,2,1,2
12993,0,7,2,1,2
12994,0,7,2,1,2
12995,0,21,2,1,4
12996,0,21,2,1,4
12997,0,21,2,1,4
12998,0,21,2,1,4
12999,0,21,2,1,4
13000,0,21,2,1,4
13001,1,21,2,1,4
13002,0,21,2,1,4
13003,0,21,2,1,4
13004,0,0,2,1,5
13005,0,15,3,1,3
13006,0,20,3,1,4
13007,0,20,3,1,4
13008,0,20,3,1,4
13009,0,4,2,1,2
13010,0,4,2,1,2
13011,0,12,2,1,5
13012,0,23,3,1,4
13013,0,19,2,1,6
13014,0,19,2,1,6
13015,0,19,2,1,6
13016,0,6,3,1,4
13017,0,5,3,1,6
13018,0,5,3,1,6
13019,0,5,3,1,6
13020,0,5,3,1,6
13021,0,5,3,1,6
13022,0,5,3,1,6
13023,0,5,3,1,6
13024,0,5,3,1,6
13025,0,5,3,1,6
13026,0,16,3,1,6
13027,0,16,3,1,6
13028,0,16,3,1,6
13029,0,8,3,1,0
13030,0,0,3,1,5
13031,0,11,3,1,5
13032,0,5,3,1,6
13033,0,5,3,1,6
13034,0,5,3,1,6
13035,0,5,3,1,6
13036,0,5,3,1,6
13037,0,5,3,1,6
13038,0,5,3,1,6
13039,0,6,3,1,6
13040,0,2,3,1,0
13041,0,8,3,1,0
13042,0,8,3,1,0
13043,0,8,3,1,0
13044,0,8,3,1,0
13045,0,19,3,1,0
13046,0,13,4,2,5
13047,0,0,4,2,3
13048,0,0,4,2,3
13049,0,17,4,2,6
13050,0,17,4,2,6
13051,0,17,4,2,6
13052,0,17,4,2,6
13053,0,17,4,2,6
13054,0,17,4,2,6
13055,0,17,4,2,6
13056,0,17,4,2,6
13057,0,17,4,2,6
13058,0,17,4,2,6
13059,0,1,4,2,1
13060,0,2,4,2,2
13061,0,2,4,2,2
13062,0,2,4,2,2
13063,0,2,4,2,2
13064,0,2,4,2,2
13065,1,2,4,2,2
13066,0,2,4,2,2
13067,0,2,4,2,2
13068,0,2,4,2,2
13069,0,2,4,2,2
13070,0,4,4,2,3
13071,0,2,4,2,4
13072,0,2,4,2,4
13073,0,2,4,2,4
13074,0,13,2,1,2
13075,0,19,2,1,6
13076,0,9,3,1,3
13077,0,15,3,1,3
13078,0,1,2,1,4
13079,0,1,2,1,4
13080,0,1,2,1,4
13081,0,1,2,1,4
13082,0,14,2,1,5
13083,0,14,2,1,5
13084,0,19,3,1,1
13085,0,11,3,1,2
13086,0,11,3,1,2
13087,0,1,3,1,3
13088,0,16,3,1,2
13089,0,4,3,1,4
13090,0,4,3,1,4
13091,0,23,3,1,4
13092,0,23,3,1,4
13093,0,12,4,2,6
13094,0,17,3,1,1
13095,0,17,3,1,1
13096,0,17,3,1,1
13097,0,20,2,1,5
13098,0,20,2,1,5
13099,0,20,2,1,5
13100,0,20,2,1,4
13101,0,3,2,1,5
13102,0,3,3,1,2
13103,0,3,3,1,2
13104,0,16,4,2,5
13105,0,16,4,2,5
13106,0,16,4,2,5
13107,0,16,4,2,5
13108,0,16,4,2,5
13109,0,16,4,2,5
13110,0,16,4,2,5
13111,0,16,4,2,5
13112,0,13,4,2,4
13113,0,7,1,1,0
13114,0,7,1,1,0
13115,0,7,1,1,0
13116,0,7,1,1,0
13117,0,7,1,1,0
13118,0,7,1,1,0
13119,0,4,2,1,1
13120,0,4,2,1,1
13121,0,4,2,1,1
13122,0,4,2,1,1
13123,0,15,2,1,2
13124,0,14,3,1,5
13125,0,14,3,1,0
13126,0,11,3,1,1
13127,0,11,3,1,1
13128,0,3,3,1,4
13129,0,3,3,1,4
13130,0,11,3,1,4
13131,0,11,3,1,4
13132,0,17,3,1,4
13133,0,17,3,1,4
13134,1,17,3,1,4
13135,0,17,3,1,4
13136,0,12,3,1,5
13137,0,12,3,1,5
13138,0,10,3,1,0
13139,0,10,3,1,0
13140,0,10,3,1,2
13141,0,11,3,1,3
13142,0,10,3,1,4
13143,0,11,3,1,6
13144,0,11,3,1,6
13145,0,11,3,1,0
13146,0,11,3,1,0
13147,0,15,3,1,0
13148,0,11,3,1,2
13149,0,11,3,1,2
13150,0,10,3,1,5
13151,0,10,3,1,5
13152,0,11,3,1,5
13153,0,11,3,1,5
13154,0,10,3,1,6
13155,0,10,3,1,6
13156,0,10,3,1,6
13157,0,10,3,1,6
13158,0,10,3,1,6
13159,0,10,3,1,6
13160,0,10,3,1,6
13161,0,21,3,1,6
13162,0,22,3,1,6
13163,0,18,3,1,5
13164,0,18,3,1,5
13165,0,18,3,1,5
13166,0,18,3,1,5
13167,0,18,3,1,5
13168,0,1,4,2,1
13169,0,17,2,1,6
13170,0,17,2,1,6
13171,0,6,1,1,1
13172,0,0,3,1,0
13173,0,20,1,1,2
13174,0,0,2,1,1
13175,0,0,2,1,1
13176,0,18,3,1,3
13177,0,18,3,1,3
13178,0,18,3,1,3
13179,0,18,3,1,3
13180,0,15,3,1,6
13181,0,15,3,1,6
13182,0,8,4,2,3
13183,0,1,2,1,5
13184,0,1,2,1,5
13185,0,1,2,1,5
13186,0,17,3,1,0
13187,0,17,3,1,0
13188,0,17,3,1,0
13189,0,11,3,1,2
13190,0,11,3,1,2
13191,0,11,3,1,2
13192,0,6,3,1,3
13193,0,5,4,2,0
13194,0,23,2,1,6
13195,0,16,4,2,1
13196,0,16,4,2,1
13197,0,16,4,2,1
13198,0,16,4,2,1
13199,0,15,4,2,0
13200,0,15,4,2,0
13201,0,15,4,2,0
13202,0,15,4,2,0
13203,0,18,1,1,6
13204,0,18,1,1,6
13205,0,18,1,1,6
13206,0,21,4,2,5
13207,0,21,4,2,5
13208,0,21,4,2,5
13209,0,21,4,2,5
13210,0,11,4,2,5
13211,0,11,4,2,5
13212,0,11,4,2,5
13213,0,3,4,2,6
13214,0,3,4,2,6
13215,0,10,4,2,6
13216,0,10,4,2,1
13217,0,10,4,2,1
13218,0,9,3,1,6
13219,0,9,3,1,6
13220,0,9,3,1,6
13221,0,9,3,1,6
13222,0,9,3,1,6
13223,0,9,3,1,4
13224,0,1,4,2,2
13225,0,16,3,1,1
13226,0,16,3,1,1
13227,0,16,3,1,1
13228,0,18,3,1,1
13229,0,18,3,1,1
13230,0,16,4,2,3
13231,0,16,4,2,3
13232,0,16,4,2,3
13233,0,16,4,2,3
13234,0,16,4,2,3
13235,0,16,4,2,3
13236,0,16,4,2,3
13237,0,1,3,1,2
13238,0,1,3,1,2
13239,0,1,3,1,2
13240,0,14,3,1,0
13241,0,1,1,1,5
13242,0,1,1,1,5
13243,0,1,1,1,5
13244,0,1,1,1,5
13245,0,1,1,1,5
13246,0,19,1,1,1
13247,0,19,1,1,1
13248,0,19,1,1,1
13249,0,19,1,1,1
13250,0,19,1,1,1
13251,0,0,1,1,2
13252,0,14,1,1,0
13253,0,10,2,1,1
13254,0,15,2,1,1
