,time,month,quarter,day_week
7306,1,2,1,0
7307,1,2,1,0
7308,14,2,1,1
7309,14,2,1,1
7310,19,2,1,3
7311,20,2,1,3
7312,8,2,1,0
7313,8,2,1,0
7314,8,2,1,0
7315,8,2,1,0
7316,8,2,1,0
7317,9,2,1,0
7318,1,3,1,0
7319,3,3,1,0
7320,3,3,1,0
7321,3,3,1,0
7322,3,3,1,0
7323,3,3,1,0
7324,3,3,1,0
7325,3,3,1,0
7326,3,3,1,0
7327,9,3,1,0
7328,16,3,1,0
7329,19,3,1,0
7330,19,3,1,0
7331,19,3,1,0
7332,19,3,1,0
7333,19,3,1,0
7334,20,3,1,0
7335,20,3,1,0
7336,20,3,1,0
7337,20,3,1,0
7338,20,3,1,0
7339,20,3,1,0
7340,17,2,1,5
7341,17,2,1,5
7342,17,2,1,5
7343,17,2,1,5
7344,17,2,1,5
7345,17,2,1,5
7346,17,2,1,5
7347,18,2,1,5
7348,19,2,1,5
7349,19,2,1,5
7350,19,2,1,5
7351,19,2,1,5
7352,19,2,1,5
7353,19,2,1,5
7354,19,2,1,5
7355,19,2,1,5
7356,19,2,1,5
7357,19,2,1,5
7358,19,2,1,5
7359,19,2,1,5
7360,19,2,1,5
7361,19,2,1,5
7362,1,3,1,4
7363,1,3,1,4
7364,2,3,1,6
7365,2,3,1,6
7366,7,4,2,1
7367,11,4,2,1
7368,11,4,2,1
7369,11,4,2,1
7370,12,4,2,1
7371,12,4,2,1
7372,12,4,2,1
7373,6,4,2,2
7374,11,4,2,3
7375,11,4,2,3
7376,19,4,2,4
7377,11,4,2,0
7378,17,4,2,3
7379,6,4,2,4
7380,16,4,2,4
7381,16,4,2,4
7382,19,4,2,5
7383,19,4,2,5
7384,20,2,1,5
7385,21,2,1,5
7386,21,2,1,5
7387,21,2,1,5
7388,14,3,1,5
7389,23,4,2,3
7390,23,4,2,3
7391,23,4,2,3
7392,23,4,2,3
7393,23,4,2,3
7394,23,4,2,3
7395,2,4,2,4
7396,2,4,2,4
7397,6,4,2,4
7398,6,4,2,4
7399,10,4,2,5
7400,10,4,2,5
7401,13,2,1,6
7402,13,2,1,6
7403,13,2,1,6
7404,13,2,1,6
7405,13,2,1,6
7406,23,2,1,6
7407,23,2,1,6
7408,23,2,1,6
7409,0,3,1,6
7410,0,3,1,6
7411,0,3,1,6
7412,5,3,1,6
7413,18,3,1,6
7414,0,3,1,0
7415,0,3,1,0
7416,0,3,1,0
7417,0,3,1,0
7418,0,3,1,0
7419,0,3,1,0
7420,0,3,1,0
7421,0,3,1,0
7422,0,3,1,0
7423,0,3,1,0
7424,0,3,1,0
7425,0,3,1,0
7426,0,3,1,0
7427,6,4,2,5
7428,6,4,2,5
7429,3,1,1,1
7430,3,1,1,1
7431,3,1,1,1
7432,3,1,1,1
7433,3,1,1,1
7434,3,1,1,1
7435,6,1,1,0
7436,4,2,1,1
7437,2,2,1,3
7438,12,2,1,4
7439,0,2,1,6
7440,6,2,1,1
7441,6,2,1,1
7442,11,2,1,6
7443,0,3,1,2
7444,8,3,1,6
7445,21,2,1,0
7446,21,2,1,0
7447,21,2,1,0
7448,21,2,1,0
7449,21,2,1,0
7450,6,2,1,2
7451,6,2,1,2
7452,6,2,1,2
7453,6,2,1,2
7454,9,2,1,2
7455,9,2,1,2
7456,14,2,1,0
7457,14,2,1,1
7458,17,3,1,6
7459,17,3,1,6
7460,17,3,1,6
7461,17,3,1,6
7462,18,3,1,6
7463,18,3,1,6
7464,18,3,1,6
7465,19,3,1,6
7466,20,3,1,6
7467,22,3,1,6
7468,22,3,1,6
7469,22,3,1,6
7470,22,3,1,6
7471,22,3,1,6
7472,18,3,1,0
7473,13,2,1,3
7474,13,2,1,3
7475,13,2,1,3
7476,13,2,1,3
7477,13,2,1,3
7478,6,1,1,6
7479,21,1,1,6
7480,21,1,1,6
7481,21,1,1,6
7482,21,1,1,6
7483,0,1,1,3
7484,15,2,1,4
7485,15,2,1,4
7486,15,2,1,4
7487,15,2,1,4
7488,0,2,1,0
7489,0,2,1,0
7490,14,2,1,4
7491,14,2,1,4
7492,14,2,1,4
7493,14,2,1,4
7494,20,2,1,6
7495,1,3,1,4
7496,10,3,1,4
7497,10,3,1,4
7498,10,3,1,4
7499,10,3,1,4
7500,0,4,2,5
7501,0,4,2,5
7502,1,4,2,0
7503,11,4,2,5
7504,11,4,2,5
7505,11,4,2,0
7506,11,4,2,0
7507,11,4,2,0
7508,11,4,2,0
7509,20,4,2,0
7510,19,4,2,5
7511,19,4,2,5
7512,19,4,2,5
7513,19,4,2,5
7514,15,4,2,4
7515,15,4,2,4
7516,15,4,2,4
7517,15,4,2,4
7518,15,4,2,4
7519,1,3,1,3
7520,1,3,1,3
7521,1,3,1,3
7522,1,3,1,3
7523,1,3,1,3
7524,13,4,2,2
7525,10,4,2,4
7526,10,4,2,1
7527,10,4,2,4
7528,10,4,2,5
7529,10,4,2,5
7530,10,4,2,5
7531,10,4,2,5
7532,10,4,2,5
7533,10,4,2,5
7534,7,2,1,2
7535,7,2,1,2
7536,7,2,1,2
7537,7,2,1,2
7538,7,2,1,2
7539,7,2,1,2
7540,7,2,1,2
7541,7,2,1,2
7542,7,2,1,2
7543,7,2,1,2
7544,7,2,1,2
7545,7,2,1,2
7546,9,2,1,2
7547,9,2,1,2
7548,4,2,1,3
7549,23,2,1,0
7550,16,3,1,6
7551,16,3,1,6
7552,17,3,1,6
7553,17,3,1,6
7554,17,3,1,6
7555,2,3,1,0
7556,2,3,1,0
7557,2,3,1,0
7558,14,3,1,0
7559,0,2,1,6
7560,0,2,1,6
7561,0,2,1,6
7562,0,2,1,6
7563,21,1,1,4
7564,21,1,1,4
7565,21,1,1,4
7566,21,1,1,4
7567,21,1,1,4
7568,6,1,1,5
7569,7,1,1,5
7570,7,1,1,3
7571,7,1,1,5
7572,23,2,1,2
7573,23,2,1,2
7574,1,2,1,4
7575,17,2,1,4
7576,17,2,1,4
7577,17,2,1,4
7578,7,2,1,6
7579,14,2,1,6
7580,7,2,1,0
7581,7,2,1,0
7582,7,2,1,0
7583,7,2,1,0
7584,7,2,1,0
7585,7,2,1,0
7586,0,2,1,1
7587,0,2,1,1
7588,7,2,1,1
7589,7,2,1,1
7590,7,2,1,1
7591,7,2,1,0
7592,19,2,1,0
7593,7,2,1,2
7594,17,3,1,1
7595,7,3,1,1
7596,7,3,1,1
7597,7,3,1,1
7598,7,3,1,1
7599,7,3,1,1
7600,19,3,1,4
7601,19,3,1,4
7602,19,3,1,4
7603,7,3,1,6
7604,5,3,1,1
7605,20,3,1,1
7606,20,3,1,1
7607,6,3,1,3
7608,6,3,1,3
7609,15,3,1,3
7610,15,3,1,3
7611,15,3,1,3
7612,15,3,1,3
7613,15,3,1,6
7614,15,3,1,6
7615,15,3,1,6
7616,15,3,1,6
7617,15,3,1,6
7618,6,3,1,0
7619,6,3,1,0
7620,6,3,1,0
7621,6,3,1,0
7622,6,3,1,1
7623,6,3,1,1
7624,6,3,1,1
7625,6,3,1,1
7626,6,3,1,1
7627,6,3,1,1
7628,6,3,1,1
7629,18,3,1,1
7630,6,3,1,3
7631,6,4,2,5
7632,6,4,2,5
7633,18,4,2,5
7634,18,4,2,5
7635,18,4,2,5
7636,18,4,2,5
7637,6,4,2,0
7638,6,4,2,0
7639,6,4,2,0
7640,13,4,2,0
7641,13,4,2,0
7642,13,4,2,0
7643,13,4,2,0
7644,13,4,2,0
7645,20,4,2,0
7646,20,4,2,0
7647,20,4,2,0
7648,20,4,2,0
7649,20,4,2,0
7650,0,4,2,1
7651,8,4,2,1
7652,1,4,2,2
7653,1,4,2,2
7654,1,4,2,2
7655,1,4,2,2
7656,13,4,2,2
7657,21,4,2,3
7658,21,4,2,3
7659,21,4,2,3
7660,22,4,2,3
7661,22,4,2,3
7662,22,4,2,3
7663,22,4,2,3
7664,23,4,2,3
7665,23,4,2,3
7666,1,4,2,4
7667,1,4,2,4
7668,1,4,2,4
7669,20,3,1,4
7670,20,3,1,4
7671,20,3,1,4
7672,21,3,1,4
7673,5,4,2,1
7674,5,4,2,1
7675,5,4,2,1
7676,5,4,2,1
7677,10,4,2,1
7678,5,4,2,4
7679,5,4,2,4
7680,5,4,2,4
7681,10,4,2,4
7682,18,4,2,4
7683,23,1,1,2
7684,23,1,1,2
7685,23,1,1,2
7686,23,1,1,2
7687,7,1,1,0
7688,7,1,1,0
7689,6,2,1,5
7690,6,2,1,5
7691,6,2,1,5
7692,7,2,1,0
7693,7,2,1,1
7694,7,2,1,4
7695,1,2,1,5
7696,7,2,1,0
7697,7,2,1,0
7698,6,3,1,1
7699,7,3,1,2
7700,14,3,1,2
7701,16,3,1,0
7702,16,3,1,0
7703,16,3,1,0
7704,8,3,1,4
7705,14,3,1,6
7706,15,3,1,6
7707,5,3,1,0
7708,5,3,1,0
7709,6,4,2,2
7710,6,4,2,2
7711,17,3,1,5
7712,17,3,1,5
7713,17,3,1,5
7714,17,3,1,5
7715,14,3,1,0
7716,17,2,1,5
7717,17,2,1,5
7718,18,2,1,5
7719,18,2,1,5
7720,18,2,1,5
7721,15,2,1,5
7722,19,1,1,2
7723,19,1,1,2
7724,1,2,1,6
7725,0,3,1,4
7726,0,3,1,4
7727,0,3,1,4
7728,0,3,1,4
7729,0,3,1,4
7730,0,3,1,4
7731,0,3,1,4
7732,0,3,1,4
7733,0,3,1,4
7734,0,3,1,4
7735,10,3,1,0
7736,10,3,1,0
7737,15,4,2,1
7738,15,4,2,1
7739,15,4,2,1
7740,15,4,2,1
7741,15,4,2,1
7742,15,4,2,1
7743,15,4,2,1
7744,15,4,2,1
7745,15,4,2,1
7746,15,4,2,1
7747,15,4,2,1
7748,15,4,2,1
7749,15,4,2,1
7750,22,4,2,2
7751,3,4,2,5
7752,3,4,2,5
7753,3,4,2,5
7754,3,4,2,5
7755,3,4,2,5
7756,1,3,1,5
7757,1,3,1,5
7758,1,3,1,5
7759,1,3,1,5
7760,6,3,1,1
7761,6,4,2,6
7762,1,4,2,0
7763,6,4,2,5
7764,15,4,2,5
7765,15,4,2,5
7766,15,4,2,5
7767,14,4,2,1
7768,14,4,2,1
7769,14,4,2,1
7770,1,4,2,2
7771,5,4,2,2
7772,5,4,2,2
7773,5,4,2,3
7774,5,4,2,3
7775,5,4,2,3
7776,5,4,2,4
7777,5,4,2,4
7778,5,4,2,4
7779,5,4,2,6
7780,5,4,2,6
7781,23,4,2,1
7782,6,4,2,2
7783,5,4,2,5
7784,5,4,2,5
7785,5,4,2,5
7786,16,3,1,1
7787,16,3,1,1
7788,16,3,1,1
7789,16,3,1,1
7790,16,3,1,1
7791,20,4,2,5
7792,20,4,2,5
7793,20,4,2,5
7794,2,4,2,6
7795,17,2,1,1
7796,17,2,1,1
7797,17,2,1,1
7798,17,2,1,1
7799,17,2,1,1
7800,17,2,1,1
7801,17,2,1,1
7802,17,2,1,1
7803,17,2,1,1
7804,17,2,1,1
7805,17,2,1,1
7806,14,3,1,3
7807,14,3,1,3
7808,1,3,1,1
7809,1,4,2,4
7810,21,3,1,5
7811,21,3,1,5
7812,21,3,1,5
7813,21,3,1,5
7814,21,3,1,5
7815,21,3,1,5
7816,21,3,1,5
7817,21,3,1,5
7818,21,3,1,5
7819,18,3,1,2
7820,18,3,1,2
7821,18,3,1,2
7822,18,3,1,2
7823,23,3,1,3
7824,11,3,1,4
7825,11,3,1,4
7826,11,3,1,4
7827,12,3,1,4
7828,12,4,2,4
7829,12,4,2,4
7830,12,4,2,4
7831,13,4,2,4
7832,17,2,1,3
7833,17,2,1,3
7834,17,2,1,3
7835,17,2,1,3
7836,17,2,1,3
7837,15,2,1,5
7838,20,3,1,2
7839,15,3,1,1
7840,15,3,1,1
7841,17,3,1,1
7842,17,3,1,1
7843,17,3,1,1
7844,17,3,1,1
7845,5,4,2,4
7846,6,4,2,5
7847,6,4,2,5
7848,6,4,2,5
7849,6,4,2,5
7850,6,4,2,5
7851,6,4,2,5
7852,6,4,2,5
7853,6,4,2,5
7854,23,3,1,4
7855,23,3,1,4
7856,23,3,1,4
7857,23,3,1,4
7858,23,3,1,4
7859,23,3,1,4
7860,23,3,1,4
7861,23,3,1,4
7862,0,3,1,5
7863,19,3,1,0
7864,20,3,1,0
7865,20,3,1,0
7866,20,3,1,0
7867,20,4,2,4
7868,2,2,1,2
7869,2,2,1,2
7870,2,2,1,2
7871,2,2,1,2
7872,2,2,1,2
7873,19,2,1,4
7874,20,2,1,4
7875,20,2,1,4
7876,20,2,1,4
7877,20,2,1,4
7878,23,2,1,6
7879,11,2,1,1
7880,11,2,1,1
7881,12,2,1,1
7882,12,2,1,1
7883,12,2,1,1
7884,12,2,1,1
7885,12,2,1,1
7886,12,2,1,1
7887,12,2,1,1
7888,12,2,1,1
7889,2,4,2,4
7890,2,4,2,4
7891,2,4,2,4
7892,2,4,2,4
7893,18,3,1,2
7894,18,3,1,2
7895,18,3,1,2
7896,18,3,1,2
7897,18,3,1,2
7898,18,3,1,2
7899,18,3,1,2
7900,18,3,1,2
7901,18,3,1,2
7902,18,3,1,2
7903,18,3,1,2
7904,18,3,1,2
7905,18,3,1,2
7906,19,3,1,2
7907,19,3,1,2
7908,19,3,1,2
7909,20,3,1,3
7910,16,3,1,4
7911,14,3,1,5
7912,14,3,1,5
7913,9,3,1,0
7914,9,3,1,0
7915,9,3,1,0
7916,9,3,1,0
7917,9,3,1,0
7918,10,3,1,0
7919,10,3,1,0
7920,8,3,1,5
7921,8,3,1,5
7922,9,3,1,5
7923,8,3,1,0
7924,8,3,1,3
7925,4,3,1,4
7926,4,3,1,4
7927,8,3,1,4
7928,1,3,1,1
7929,3,3,1,3
7930,3,3,1,3
7931,22,3,1,3
7932,22,3,1,3
7933,22,3,1,3
7934,22,3,1,3
7935,22,3,1,3
7936,22,3,1,3
7937,22,3,1,3
7938,22,3,1,3
7939,22,3,1,3
7940,3,3,1,4
7941,3,3,1,4
7942,10,3,1,3
7943,16,3,1,4
7944,16,3,1,4
7945,22,3,1,0
7946,10,3,1,1
7947,10,3,1,2
7948,10,3,1,3
7949,10,3,1,3
7950,10,3,1,6
7951,22,3,1,0
7952,10,3,1,2
7953,22,3,1,2
7954,10,4,2,4
7955,18,4,2,0
7956,18,4,2,0
7957,18,4,2,0
7958,15,4,2,1
7959,15,4,2,1
7960,2,4,2,2
7961,10,4,2,2
7962,10,4,2,2
7963,10,4,2,3
7964,21,4,2,3
7965,21,4,2,3
7966,16,4,2,4
7967,16,4,2,4
7968,16,4,2,4
7969,16,4,2,4
7970,16,4,2,4
7971,16,4,2,4
7972,16,4,2,4
7973,17,4,2,4
7974,17,4,2,4
7975,17,4,2,4
7976,14,4,2,5
7977,14,4,2,5
7978,15,4,2,5
7979,10,4,2,6
7980,10,4,2,6
7981,10,4,2,6
7982,10,4,2,3
7983,10,4,2,3
7984,15,4,2,3
7985,10,4,2,5
7986,16,2,1,6
7987,16,2,1,6
7988,16,2,1,6
7989,16,2,1,6
7990,5,3,1,3
7991,5,3,1,3
7992,5,3,1,4
7993,22,3,1,6
7994,22,3,1,6
7995,22,3,1,6
7996,1,3,1,0
7997,4,3,1,0
7998,3,3,1,6
7999,1,3,1,1
8000,22,3,1,6
8001,11,3,1,0
8002,23,2,1,6
8003,23,2,1,6
8004,23,2,1,6
8005,0,2,1,0
8006,0,2,1,0
8007,6,2,1,4
8008,14,2,1,0
8009,14,2,1,0
8010,17,2,1,0
8011,1,3,1,6
8012,2,3,1,6
8013,2,3,1,6
8014,2,3,1,6
8015,11,3,1,2
8016,11,3,1,2
8017,11,3,1,2
8018,11,3,1,2
8019,17,3,1,2
8020,17,3,1,2
8021,23,4,2,4
8022,23,4,2,4
8023,6,4,2,0
8024,6,4,2,0
8025,5,4,2,2
8026,21,4,2,2
8027,5,4,2,4
8028,5,4,2,4
8029,5,4,2,4
8030,5,4,2,4
8031,5,4,2,0
8032,6,4,2,2
8033,6,4,2,2
8034,20,2,1,0
8035,20,2,1,0
8036,20,2,1,0
8037,20,2,1,0
8038,3,3,1,4
8039,10,3,1,2
8040,10,3,1,2
8041,5,1,1,6
8042,5,1,1,6
8043,5,1,1,6
8044,5,1,1,6
8045,5,1,1,6
8046,7,1,1,6
8047,15,1,1,6
8048,1,2,1,1
8049,1,3,1,1
8050,3,3,1,2
8051,1,4,2,4
8052,3,3,1,3
8053,4,3,1,3
8054,4,3,1,3
8055,4,3,1,3
8056,4,3,1,3
8057,14,3,1,4
8058,1,4,2,5
8059,18,4,2,5
8060,18,4,2,5
8061,19,4,2,5
8062,18,3,1,5
8063,18,3,1,5
8064,18,3,1,5
8065,18,3,1,5
8066,18,3,1,0
8067,18,3,1,0
8068,22,3,1,4
8069,22,3,1,4
8070,22,3,1,4
8071,22,3,1,4
8072,22,3,1,4
8073,22,3,1,4
8074,22,3,1,4
8075,22,3,1,4
8076,17,4,2,2
8077,17,4,2,2
8078,17,4,2,2
8079,17,4,2,2
8080,17,4,2,2
8081,23,1,1,2
8082,15,1,1,3
8083,15,1,1,3
8084,15,1,1,3
8085,15,1,1,3
8086,15,1,1,3
8087,15,1,1,3
8088,20,1,1,3
8089,14,4,2,0
8090,14,4,2,0
8091,14,4,2,0
8092,14,4,2,0
8093,14,4,2,0
8094,16,4,2,1
8095,16,4,2,1
8096,16,4,2,1
8097,16,4,2,1
8098,16,4,2,1
8099,23,3,1,4
8100,23,3,1,4
8101,23,3,1,4
8102,23,3,1,4
8103,1,3,1,5
8104,1,3,1,5
8105,1,3,1,5
8106,0,3,1,1
8107,0,3,1,1
8108,0,3,1,1
8109,0,3,1,1
8110,0,3,1,1
8111,0,3,1,1
8112,0,3,1,1
8113,10,3,1,2
8114,0,4,2,6
8115,0,4,2,6
8116,0,4,2,6
8117,0,4,2,6
8118,0,4,2,6
8119,23,2,1,0
8120,23,2,1,0
8121,23,2,1,0
8122,23,2,1,0
8123,15,2,1,2
8124,13,2,1,3
8125,13,2,1,3
8126,9,2,1,4
8127,1,3,1,0
8128,8,3,1,2
8129,12,4,2,1
8130,12,4,2,1
8131,12,4,2,1
8132,8,4,2,2
8133,8,4,2,2
8134,8,4,2,2
8135,8,4,2,2
8136,11,4,2,2
8137,8,4,2,3
8138,8,4,2,4
8139,8,4,2,1
8140,8,4,2,1
8141,8,4,2,1
8142,8,4,2,1
8143,8,4,2,2
8144,8,4,2,2
8145,22,4,2,2
8146,13,4,2,3
8147,17,1,1,3
8148,17,1,1,3
8149,17,1,1,3
8150,17,1,1,3
8151,17,1,1,3
8152,18,1,1,3
8153,7,2,1,2
8154,7,2,1,2
8155,7,2,1,2
8156,7,2,1,2
8157,21,2,1,4
8158,21,2,1,4
8159,21,2,1,4
8160,21,2,1,4
8161,21,2,1,4
8162,21,2,1,4
8163,21,2,1,4
8164,21,2,1,4
8165,21,2,1,4
8166,0,2,1,5
8167,15,3,1,3
8168,20,3,1,4
8169,20,3,1,4
8170,20,3,1,4
8171,5,3,1,6
8172,5,3,1,6
8173,5,3,1,6
8174,5,3,1,6
8175,5,3,1,6
8176,5,3,1,6
8177,5,3,1,6
8178,5,3,1,6
8179,5,3,1,6
8180,16,3,1,6
8181,16,3,1,6
8182,16,3,1,6
8183,8,3,1,0
8184,0,3,1,5
8185,11,3,1,5
8186,5,3,1,6
8187,5,3,1,6
8188,5,3,1,6
8189,5,3,1,6
8190,5,3,1,6
8191,5,3,1,6
8192,5,3,1,6
8193,6,3,1,6
8194,2,3,1,0
8195,8,3,1,0
8196,8,3,1,0
8197,8,3,1,0
8198,8,3,1,0
8199,19,3,1,0
8200,13,4,2,5
8201,0,4,2,3
8202,0,4,2,3
8203,17,4,2,6
8204,17,4,2,6
8205,17,4,2,6
8206,17,4,2,6
8207,17,4,2,6
8208,17,4,2,6
8209,17,4,2,6
8210,17,4,2,6
8211,17,4,2,6
8212,17,4,2,6
8213,1,4,2,1
8214,2,4,2,2
8215,2,4,2,2
8216,2,4,2,2
8217,2,4,2,2
8218,2,4,2,2
8219,2,4,2,2
8220,2,4,2,2
8221,2,4,2,2
8222,2,4,2,2
8223,2,4,2,2
8224,4,4,2,3
8225,2,4,2,4
8226,2,4,2,4
8227,2,4,2,4
8228,1,2,1,4
8229,1,2,1,4
8230,1,2,1,4
8231,1,2,1,4
8232,14,2,1,5
8233,14,2,1,5
8234,19,3,1,1
8235,11,3,1,2
8236,11,3,1,2
8237,1,3,1,3
8238,16,3,1,2
8239,4,3,1,4
8240,4,3,1,4
8241,23,3,1,4
8242,23,3,1,4
8243,12,4,2,6
8244,4,2,1,1
8245,4,2,1,1
8246,4,2,1,1
8247,4,2,1,1
8248,15,2,1,2
8249,14,3,1,5
8250,14,3,1,0
8251,11,3,1,1
8252,11,3,1,1
8253,3,3,1,4
8254,3,3,1,4
8255,11,3,1,4
8256,11,3,1,4
8257,17,3,1,4
8258,17,3,1,4
8259,17,3,1,4
8260,17,3,1,4
8261,12,3,1,5
8262,12,3,1,5
8263,10,3,1,0
8264,10,3,1,0
8265,10,3,1,2
8266,11,3,1,3
8267,10,3,1,4
8268,11,3,1,6
8269,11,3,1,6
8270,11,3,1,0
8271,11,3,1,0
8272,15,3,1,0
8273,11,3,1,2
8274,11,3,1,2
8275,10,3,1,5
8276,10,3,1,5
8277,11,3,1,5
8278,11,3,1,5
8279,10,3,1,6
8280,10,3,1,6
8281,10,3,1,6
8282,10,3,1,6
8283,10,3,1,6
8284,10,3,1,6
8285,10,3,1,6
8286,18,3,1,5
8287,18,3,1,5
8288,18,3,1,5
8289,18,3,1,5
8290,18,3,1,5
8291,1,4,2,1
8292,16,4,2,1
8293,16,4,2,1
8294,16,4,2,1
8295,16,4,2,1
8296,21,4,2,5
8297,21,4,2,5
8298,21,4,2,5
8299,21,4,2,5
8300,11,4,2,5
8301,11,4,2,5
8302,11,4,2,5
8303,3,4,2,6
8304,3,4,2,6
8305,10,4,2,6
8306,10,4,2,1
8307,10,4,2,1
8308,9,3,1,6
8309,9,3,1,6
8310,9,3,1,6
8311,9,3,1,6
8312,9,3,1,6
8313,9,3,1,4
8314,1,4,2,2
8315,16,4,2,3
8316,16,4,2,3
8317,16,4,2,3
8318,16,4,2,3
8319,16,4,2,3
8320,16,4,2,3
8321,16,4,2,3
8322,1,1,1,5
8323,1,1,1,5
8324,1,1,1,5
8325,1,1,1,5
8326,1,1,1,5
8327,19,1,1,1
8328,19,1,1,1
8329,19,1,1,1
8330,19,1,1,1
8331,19,1,1,1
8332,0,1,1,2
8333,14,1,1,0
8334,10,2,1,1
8335,15,2,1,1
8336,0,2,1,2
8337,0,2,1,2
8338,0,2,1,2
8339,15,2,1,2
8340,19,2,1,2
8341,14,2,1,3
8342,14,2,1,3
8343,10,2,1,4
8344,15,2,1,5
8345,15,2,1,2
8346,15,2,1,2
8347,1,2,1,5
8348,15,2,1,5
8349,15,2,1,5
8350,15,2,1,5
8351,1,3,1,4
8352,1,3,1,4
8353,1,3,1,4
8354,2,3,1,4
8355,2,3,1,4
8356,2,3,1,4
8357,2,3,1,4
8358,2,3,1,4
8359,2,3,1,4
8360,2,3,1,4
8361,2,3,1,4
8362,2,3,1,4
8363,2,3,1,4
8364,2,3,1,4
8365,2,3,1,4
8366,2,3,1,4
8367,2,3,1,4
8368,2,3,1,4
8369,2,3,1,4
8370,2,3,1,4
8371,2,3,1,4
8372,2,3,1,4
8373,2,3,1,4
8374,1,3,1,5
8375,1,3,1,5
8376,1,3,1,5
8377,20,3,1,5
8378,0,3,1,6
8379,21,3,1,2
8380,11,3,1,4
8381,15,3,1,5
8382,16,3,1,5
8383,18,3,1,5
8384,23,3,1,5
8385,16,3,1,6
8386,16,3,1,6
8387,16,3,1,6
8388,16,3,1,6
8389,16,3,1,6
8390,16,3,1,6
8391,5,3,1,1
8392,6,3,1,1
8393,6,3,1,1
8394,18,3,1,1
8395,18,3,1,1
8396,21,4,2,1
8397,21,4,2,1
8398,21,4,2,1
8399,21,4,2,1
8400,21,4,2,1
8401,21,4,2,1
8402,21,4,2,1
8403,4,2,1,0
8404,4,2,1,0
8405,4,2,1,0
8406,4,2,1,0
8407,4,2,1,0
8408,4,2,1,0
8409,11,2,1,0
8410,11,2,1,0
8411,21,2,1,0
8412,4,3,1,4
8413,1,3,1,6
8414,11,3,1,6
8415,14,3,1,6
8416,14,3,1,6
8417,10,3,1,1
8418,21,3,1,1
8419,10,3,1,2
8420,22,3,1,4
8421,0,3,1,0
8422,10,3,1,3
8423,10,3,1,4
8424,6,3,1,5
8425,11,3,1,5
8426,10,3,1,6
8427,10,3,1,6
8428,10,3,1,6
8429,23,3,1,0
8430,11,4,2,5
8431,11,4,2,5
8432,10,4,2,6
8433,10,4,2,3
8434,10,4,2,3
8435,11,4,2,4
8436,5,4,2,1
8437,1,4,2,2
8438,11,4,2,2
8439,10,4,2,4
8440,15,4,2,4
8441,16,4,2,4
8442,16,4,2,4
8443,16,4,2,4
8444,16,4,2,4
8445,22,4,2,2
8446,22,4,2,2
8447,22,4,2,2
8448,23,4,2,2
8449,23,4,2,2
8450,5,3,1,0
8451,0,3,1,2
8452,21,3,1,6
8453,21,3,1,6
8454,4,3,1,0
8455,4,3,1,0
8456,4,3,1,0
8457,4,3,1,0
8458,4,3,1,0
8459,4,3,1,0
8460,4,3,1,0
8461,6,3,1,0
8462,6,3,1,0
8463,6,3,1,0
8464,6,3,1,0
8465,6,3,1,0
8466,20,4,2,6
8467,20,4,2,6
8468,20,4,2,6
8469,20,4,2,6
8470,20,4,2,6
8471,20,4,2,6
8472,19,1,1,4
8473,19,1,1,4
8474,19,1,1,4
8475,19,1,1,4
8476,19,1,1,4
8477,1,2,1,0
8478,20,2,1,6
8479,1,3,1,0
8480,17,4,2,4
8481,17,4,2,4
8482,17,4,2,4
8483,17,4,2,4
8484,17,4,2,4
8485,10,4,2,3
8486,12,4,2,3
8487,12,4,2,3
8488,12,4,2,3
8489,12,4,2,3
8490,12,4,2,3
8491,12,4,2,3
8492,12,4,2,3
8493,12,4,2,3
8494,12,4,2,3
8495,2,2,1,3
8496,2,2,1,3
8497,2,2,1,3
8498,2,2,1,3
8499,2,2,1,3
8500,2,2,1,3
8501,2,2,1,3
8502,0,2,1,5
8503,0,2,1,5
8504,0,2,1,5
8505,14,3,1,2
8506,15,3,1,3
8507,17,3,1,3
8508,17,3,1,3
8509,17,3,1,3
8510,14,3,1,4
8511,14,3,1,5
8512,14,3,1,5
8513,14,3,1,5
8514,14,3,1,5
8515,14,3,1,6
8516,14,3,1,6
8517,14,3,1,6
8518,10,3,1,0
8519,10,3,1,0
8520,13,3,1,4
8521,14,3,1,4
8522,11,3,1,6
8523,11,3,1,6
8524,11,3,1,6
8525,6,3,1,0
8526,6,3,1,0
8527,6,3,1,0
8528,6,3,1,0
8529,6,3,1,0
8530,6,3,1,0
8531,6,3,1,0
8532,6,3,1,0
8533,6,3,1,0
8534,6,3,1,0
8535,6,3,1,0
8536,6,3,1,0
8537,6,3,1,0
8538,6,3,1,0
8539,6,3,1,0
8540,6,3,1,0
8541,6,3,1,0
8542,6,3,1,0
8543,6,3,1,0
8544,6,3,1,0
8545,6,3,1,0
8546,6,3,1,0
8547,6,3,1,0
8548,10,3,1,0
8549,10,3,1,0
8550,10,3,1,0
8551,20,3,1,2
8552,11,3,1,3
8553,2,3,1,4
8554,10,3,1,5
8555,11,3,1,0
8556,11,3,1,0
8557,11,3,1,2
8558,11,3,1,2
8559,11,3,1,2
8560,11,3,1,2
8561,23,3,1,2
8562,23,3,1,2
8563,23,3,1,2
8564,23,3,1,2
8565,23,3,1,2
8566,23,3,1,2
8567,10,3,1,3
8568,10,3,1,3
8569,10,3,1,3
8570,10,3,1,3
8571,10,3,1,3
8572,10,3,1,3
8573,10,3,1,3
8574,10,3,1,3
8575,10,3,1,3
8576,10,3,1,3
